hmid,agency,social
12582,yes,no
12583,no,yes
12584,yes,yes
12589,no,no
12591,yes,no
12592,no,yes
12593,yes,yes
12597,no,yes
12598,yes,yes
12599,yes,no
12603,yes,yes
12604,yes,yes
12605,yes,yes
12606,no,yes
12607,yes,no
12608,no,yes
12609,yes,no
12610,no,yes
12611,yes,no
12612,yes,no
12613,yes,no
12614,yes,yes
12616,no,yes
12617,no,yes
12619,yes,yes
12620,no,yes
12621,yes,yes
12622,no,yes
12623,yes,yes
12624,yes,yes
12628,yes,yes
12630,yes,yes
12631,yes,no
12632,yes,no
12633,yes,yes
12634,yes,no
12635,no,yes
12639,yes,no
12646,yes,yes
12647,yes,yes
12649,yes,yes
12650,yes,no
12651,no,yes
12652,no,yes
12653,no,yes
12654,yes,no
12655,yes,yes
12656,no,no
12657,yes,no
12658,yes,no
12660,yes,yes
12661,yes,yes
12662,yes,no
12663,yes,yes
12664,yes,no
12665,yes,yes
12670,yes,no
12671,yes,no
12673,yes,yes
12679,yes,no
12680,yes,yes
12681,yes,yes
12682,yes,no
12684,yes,no
12685,yes,no
12686,yes,yes
12690,no,yes
12691,yes,no
12692,yes,yes
12693,yes,no
12694,yes,no
12696,yes,no
12697,yes,no
12698,yes,no
12699,yes,yes
12700,no,yes
12701,no,yes
12702,yes,no
12703,yes,yes
12704,yes,no
12705,no,yes
12706,yes,no
12707,yes,yes
12708,yes,no
12709,yes,no
12710,yes,yes
12711,no,yes
12712,yes,yes
12713,no,yes
12714,no,yes
12715,no,yes
12716,no,yes
12717,yes,no
12718,yes,no
12719,yes,no
12720,yes,yes
12721,yes,yes
12722,yes,no
12723,no,yes
12724,yes,yes
12725,yes,no
12726,yes,no
12727,yes,no
12728,yes,no
12731,yes,no
12732,yes,yes
12733,no,yes
12734,yes,no
12738,no,yes
12739,no,no
12740,no,yes
12741,yes,no
12742,yes,yes
12743,yes,yes
12747,yes,no
12748,yes,no
12749,no,yes
12756,yes,no
12757,no,no
12758,yes,no
12765,yes,no
12766,yes,no
12767,yes,yes
12768,yes,yes
12769,no,yes
12770,yes,yes
12771,yes,no
12772,yes,yes
12773,no,yes
12774,yes,no
12775,yes,no
12776,yes,yes
12777,yes,no
12778,yes,no
12779,no,no
12780,yes,yes
12781,yes,yes
12782,yes,yes
12783,yes,no
12784,yes,yes
12785,yes,no
12786,no,yes
12787,yes,yes
12788,yes,no
12790,yes,no
12792,yes,no
12793,yes,no
12794,yes,yes
12795,yes,yes
12796,yes,yes
12797,yes,yes
12798,no,no
12799,yes,no
12800,yes,no
12801,yes,no
12802,yes,no
12803,no,yes
12807,yes,yes
12808,yes,no
12809,yes,no
12816,yes,no
12817,yes,no
12818,yes,no
12822,no,yes
12823,yes,yes
12824,yes,yes
12825,no,yes
12826,no,yes
12827,no,yes
12828,yes,no
12831,yes,no
12832,yes,no
12833,yes,no
12834,yes,no
12835,yes,no
12836,yes,no
12839,no,yes
12843,yes,no
12844,yes,yes
12845,yes,no
12846,yes,yes
12848,no,yes
12855,no,yes
12856,yes,yes
12857,no,yes
12860,no,yes
12861,yes,no
12862,yes,yes
12863,yes,no
12864,no,yes
12865,yes,yes
12866,no,no
12870,no,yes
12871,yes,yes
12872,no,yes
12873,yes,no
12874,yes,no
12875,yes,yes
12876,yes,yes
12877,yes,no
12878,no,no
12879,yes,yes
12880,yes,yes
12881,yes,no
12883,no,yes
12884,no,yes
12885,yes,no
12886,yes,yes
12887,no,yes
12891,yes,no
12892,no,yes
12893,yes,yes
12894,yes,no
12897,yes,no
12898,no,yes
12899,yes,no
12900,yes,yes
12901,yes,no
12902,yes,yes
12903,yes,no
12904,yes,yes
12905,yes,no
12910,no,yes
12911,no,yes
12912,yes,no
12913,yes,no
12914,yes,no
12915,no,yes
12916,no,yes
12917,no,yes
12918,yes,no
12919,yes,yes
12920,no,yes
12921,yes,yes
12922,no,yes
12923,no,yes
12924,yes,no
12925,yes,no
12926,no,no
12930,yes,yes
12931,yes,no
12932,yes,no
12933,no,yes
12934,no,yes
12935,no,no
12939,no,yes
12940,no,yes
12942,yes,no
12943,yes,no
12944,yes,no
12945,yes,no
12960,yes,yes
12961,no,yes
12962,yes,yes
12963,yes,yes
12964,yes,no
12965,no,yes
12968,no,yes
12969,yes,no
12970,yes,no
12971,yes,no
12972,yes,yes
12973,yes,no
12974,yes,no
12975,yes,yes
12976,yes,no
12977,yes,yes
12978,no,yes
12979,yes,no
12980,yes,no
12984,yes,yes
12985,yes,yes
12987,yes,yes
12988,yes,yes
12989,yes,yes
12990,yes,no
12991,yes,yes
12992,yes,no
12997,yes,no
13001,yes,no
13005,yes,no
13008,yes,no
13009,no,yes
13010,no,yes
13011,yes,yes
13012,yes,no
13013,yes,yes
13017,no,yes
13018,no,no
13019,yes,yes
13020,no,yes
13021,yes,yes
13023,yes,yes
13024,yes,yes
13025,no,yes
13026,yes,yes
13027,no,yes
13028,yes,no
13029,yes,no
13030,yes,no
13031,yes,no
13032,yes,no
13033,yes,no
13034,yes,no
13036,yes,no
13037,no,yes
13040,yes,yes
13041,yes,no
13043,no,yes
13044,yes,yes
13045,yes,yes
13046,yes,yes
13047,yes,no
13048,yes,no
13049,yes,no
13050,no,yes
13051,no,yes
13052,yes,yes
13053,no,yes
13054,yes,yes
13055,yes,yes
13056,yes,yes
13058,no,yes
13059,yes,yes
13060,yes,no
13061,no,no
13062,yes,no
13063,no,yes
13064,no,yes
13068,yes,no
13070,yes,yes
13071,yes,no
13072,yes,no
13073,yes,no
13074,no,no
13075,no,yes
13076,no,no
13077,yes,yes
13078,yes,no
13079,yes,yes
13080,yes,yes
13081,yes,yes
13082,yes,yes
13083,yes,no
13084,yes,no
13085,yes,yes
13089,yes,yes
13090,yes,yes
13091,yes,yes
13092,yes,yes
13095,yes,no
13096,yes,no
13097,no,no
13099,yes,yes
13100,yes,yes
13101,yes,yes
13102,yes,no
13103,yes,no
13105,yes,yes
13106,yes,yes
13108,yes,yes
13116,yes,yes
13117,yes,yes
13118,no,yes
13119,yes,no
13120,no,yes
13121,yes,no
13122,yes,yes
13123,yes,no
13124,no,yes
13125,yes,no
13126,yes,no
13127,yes,no
13128,no,yes
13129,no,yes
13134,no,no
13135,no,no
13136,yes,yes
13137,yes,no
13138,yes,no
13139,yes,no
13144,yes,no
13146,no,yes
13147,yes,no
13148,yes,no
13149,yes,no
13150,yes,no
13151,yes,no
13155,no,yes
13158,yes,no
13160,yes,yes
13161,yes,yes
13162,yes,yes
13163,yes,yes
13164,yes,yes
13165,yes,yes
13167,yes,no
13168,yes,yes
13169,no,yes
13170,no,yes
13171,yes,yes
13172,yes,no
13174,no,yes
13175,no,yes
13176,no,yes
13178,yes,yes
13180,no,no
13181,yes,no
13185,yes,no
13186,yes,no
13187,yes,yes
13191,yes,yes
13192,yes,no
13193,yes,no
13194,yes,no
13195,yes,yes
13196,no,yes
13197,no,yes
13198,yes,yes
13199,yes,yes
13200,yes,yes
13201,yes,yes
13202,yes,yes
13203,yes,yes
13204,yes,no
13205,yes,no
13206,yes,yes
13207,yes,no
13208,yes,no
13211,yes,no
13212,yes,yes
13213,no,yes
13214,no,yes
13215,yes,no
13216,yes,no
13217,yes,yes
13218,yes,yes
13219,yes,no
13220,yes,no
13221,yes,no
13222,no,no
13223,yes,no
13224,yes,no
13225,yes,no
13226,yes,yes
13227,yes,yes
13228,yes,no
13229,yes,yes
13230,yes,yes
13231,yes,yes
13232,yes,yes
13233,yes,no
13234,no,yes
13235,yes,no
13236,yes,yes
13237,yes,yes
13238,yes,yes
13239,yes,no
13240,yes,no
13241,yes,yes
13244,yes,yes
13245,no,no
13246,no,no
13247,yes,no
13248,yes,yes
13249,yes,no
13250,yes,yes
13251,no,yes
13252,no,yes
13253,yes,yes
13255,yes,yes
13256,yes,yes
13257,yes,yes
13258,yes,no
13259,yes,yes
13260,yes,yes
13261,yes,yes
13262,yes,yes
13263,yes,yes
13264,yes,yes
13265,yes,yes
13266,yes,yes
13267,yes,no
13268,no,yes
13269,yes,yes
13270,yes,no
13271,yes,no
13272,no,yes
13274,yes,no
13275,yes,yes
13276,yes,no
13277,yes,yes
13280,yes,yes
13281,no,yes
13282,yes,yes
13283,yes,yes
13284,yes,no
13285,yes,no
13286,yes,no
13290,yes,no
13292,yes,no
13296,yes,yes
13297,no,yes
13299,yes,yes
13300,yes,yes
13301,yes,no
13302,no,yes
13303,no,yes
13304,yes,yes
13305,yes,yes
13306,yes,yes
13307,yes,yes
13317,no,yes
13318,no,yes
13320,yes,no
13321,yes,yes
13322,yes,no
13323,yes,yes
13324,no,yes
13325,yes,yes
13329,yes,yes
13330,no,yes
13331,yes,yes
13333,no,no
13334,yes,yes
13335,no,yes
13336,no,yes
13337,no,no
13342,no,yes
13343,yes,yes
13346,no,no
13347,no,yes
13348,yes,no
13349,yes,no
13356,yes,yes
13357,yes,yes
13358,yes,no
13361,yes,no
13362,yes,yes
13363,yes,no
13364,yes,yes
13365,yes,yes
13366,yes,no
13367,yes,no
13370,no,yes
13374,yes,yes
13375,no,yes
13376,yes,no
13377,yes,no
13378,yes,yes
13379,yes,yes
13383,yes,yes
13384,yes,no
13385,yes,no
13386,yes,no
13387,no,yes
13388,no,yes
13395,yes,no
13396,no,yes
13397,yes,no
13401,yes,yes
13402,yes,no
13403,no,no
13404,yes,no
13407,yes,yes
13408,yes,no
13409,yes,no
13413,yes,no
13414,yes,no
13415,yes,no
13419,yes,yes
13420,no,yes
13421,yes,yes
13428,yes,yes
13429,no,yes
13430,yes,yes
13434,yes,yes
13435,no,yes
13436,yes,yes
13437,yes,yes
13438,yes,no
13439,yes,yes
13440,yes,yes
13441,no,yes
13442,no,yes
13446,yes,yes
13447,yes,no
13448,yes,no
13450,yes,no
13452,yes,no
13453,yes,no
13454,yes,no
13455,no,yes
13460,yes,yes
13461,no,yes
13462,yes,yes
13463,yes,no
13464,yes,no
13465,yes,no
13466,yes,no
13467,yes,yes
13468,yes,yes
13469,yes,yes
13470,yes,yes
13471,no,yes
13472,no,yes
13473,yes,no
13474,yes,no
13475,no,yes
13476,yes,no
13477,no,yes
13478,yes,yes
13479,yes,no
13480,yes,no
13481,yes,yes
13484,yes,yes
13485,yes,no
13486,yes,no
13487,yes,no
13488,no,yes
13489,no,yes
13490,yes,yes
13495,yes,yes
13496,no,yes
13497,yes,yes
13498,yes,no
13499,yes,yes
13503,yes,no
13504,yes,no
13505,yes,no
13506,yes,no
13507,yes,no
13508,yes,yes
13509,yes,no
13510,yes,yes
13511,yes,yes
13512,no,yes
13516,yes,yes
13517,yes,no
13519,yes,no
13521,yes,no
13522,yes,no
13523,no,yes
13525,yes,no
13526,yes,no
13527,yes,no
13528,yes,no
13529,yes,no
13530,yes,no
13531,yes,no
13532,yes,no
13533,yes,no
13534,no,yes
13535,yes,no
13539,yes,yes
13540,yes,yes
13541,yes,no
13542,yes,no
13543,yes,no
13544,no,yes
13545,yes,no
13546,yes,no
13547,yes,no
13549,yes,yes
13550,yes,no
13551,yes,yes
13552,yes,yes
13553,yes,yes
13554,yes,no
13555,yes,no
13556,yes,yes
13557,yes,no
13558,yes,yes
13559,yes,no
13560,yes,no
13561,yes,yes
13562,yes,no
13563,no,yes
13564,no,yes
13565,no,no
13569,yes,no
13570,yes,no
13571,yes,yes
13572,no,yes
13573,yes,yes
13574,yes,no
13575,yes,no
13576,yes,yes
13577,yes,yes
13580,no,no
13581,yes,no
13582,yes,no
13584,yes,yes
13585,yes,no
13586,yes,yes
13590,yes,no
13591,yes,no
13592,yes,no
13593,no,yes
13595,no,yes
13596,no,no
13597,yes,yes
13598,yes,yes
13599,yes,yes
13600,yes,no
13601,no,yes
13602,yes,no
13603,yes,no
13604,yes,no
13608,yes,no
13609,yes,yes
13610,yes,yes
13611,yes,no
13612,yes,no
13613,yes,no
13614,yes,no
13616,yes,no
13617,yes,no
13618,yes,no
13619,no,no
13622,yes,yes
13623,yes,no
13625,yes,no
13626,yes,yes
13627,no,yes
13628,yes,no
13629,no,yes
13630,no,no
13631,yes,yes
13632,yes,no
13633,yes,no
13634,no,yes
13635,no,no
13636,yes,no
13637,yes,no
13638,no,yes
13639,no,yes
13640,no,no
13641,yes,no
13642,yes,yes
13643,yes,yes
13644,yes,yes
13645,no,yes
13646,yes,no
13647,yes,yes
13648,no,yes
13649,yes,no
13650,yes,no
13651,yes,yes
13652,yes,no
13653,yes,no
13654,yes,no
13655,yes,yes
13656,yes,no
13657,no,yes
13658,yes,yes
13659,yes,no
13660,yes,no
13661,yes,yes
13662,yes,no
13663,yes,yes
13664,yes,yes
13665,yes,no
13666,no,yes
13667,yes,no
13668,yes,no
13669,yes,no
13670,yes,no
13671,yes,yes
13672,no,yes
13673,yes,no
13674,yes,no
13675,yes,yes
13676,yes,no
13677,yes,no
13678,yes,no
13679,yes,no
13680,no,yes
13681,yes,no
13682,yes,yes
13683,yes,yes
13684,no,yes
13685,no,yes
13686,yes,yes
13687,yes,no
13688,no,yes
13689,yes,no
13690,yes,no
13691,yes,yes
13692,yes,no
13693,yes,no
13694,yes,no
13695,yes,no
13696,yes,no
13697,yes,yes
13698,yes,yes
13699,yes,no
13702,no,yes
13703,no,yes
13704,yes,no
13705,yes,yes
13706,yes,yes
13707,yes,no
13708,yes,no
13709,yes,yes
13710,yes,yes
13711,no,yes
13712,yes,yes
13713,yes,no
13714,yes,yes
13715,yes,no
13716,yes,yes
13717,yes,no
13719,yes,no
13720,yes,no
13721,yes,yes
13723,yes,no
13724,yes,no
13725,yes,yes
13726,yes,yes
13727,yes,no
13728,yes,yes
13729,yes,no
13730,yes,no
13731,no,yes
13732,no,yes
13733,no,yes
13734,yes,yes
13735,yes,yes
13736,yes,yes
13737,yes,no
13738,no,no
13739,yes,yes
13740,no,yes
13741,no,no
13742,yes,no
13743,yes,no
13744,yes,yes
13745,yes,no
13747,yes,yes
13748,yes,no
13750,yes,yes
13751,yes,yes
13752,no,yes
13753,yes,no
13754,yes,no
13755,no,yes
13756,yes,no
13757,yes,no
13758,no,yes
13759,yes,no
13760,yes,no
13761,yes,no
13762,yes,no
13763,yes,no
13764,yes,no
13765,yes,no
13766,yes,yes
13767,yes,no
13768,no,yes
13769,yes,no
13770,yes,no
13771,yes,no
13772,no,yes
13773,yes,no
13774,yes,yes
13775,yes,no
13776,yes,no
13777,yes,no
13778,yes,no
13779,yes,no
13780,yes,no
13781,no,no
13782,yes,yes
13783,no,yes
13785,yes,no
13786,yes,yes
13787,yes,yes
13788,no,yes
13789,no,yes
13790,no,yes
13791,yes,no
13792,yes,yes
13793,yes,no
13794,yes,yes
13795,yes,yes
13796,yes,no
13797,yes,no
13798,yes,no
13799,yes,yes
13800,no,yes
13801,yes,yes
13802,yes,yes
13803,yes,no
13804,yes,no
13805,no,yes
13806,yes,yes
13807,no,yes
13808,no,yes
13809,yes,no
13810,yes,yes
13811,yes,no
13812,yes,yes
13813,yes,no
13814,yes,no
13815,yes,yes
13818,yes,no
13819,yes,no
13820,yes,no
13821,yes,no
13822,no,yes
13823,yes,yes
13824,yes,no
13825,yes,no
13826,yes,no
13827,yes,no
13828,yes,yes
13829,yes,yes
13830,yes,no
13831,yes,yes
13832,yes,no
13833,yes,no
13834,yes,no
13835,yes,yes
13836,no,yes
13837,yes,yes
13838,yes,yes
13839,yes,no
13840,no,yes
13841,no,yes
13843,yes,yes
13844,no,yes
13845,no,yes
13846,yes,no
13847,no,yes
13851,yes,no
13852,yes,no
13853,yes,no
13854,yes,no
13855,yes,no
13856,yes,no
13857,yes,no
13858,yes,no
13859,yes,no
13860,yes,yes
13861,yes,no
13862,no,yes
13863,yes,no
13864,yes,no
13865,yes,no
13866,yes,yes
13867,yes,yes
13868,yes,yes
13869,yes,no
13870,no,yes
13871,yes,no
13872,yes,no
13873,no,yes
13874,yes,no
13875,yes,no
13876,yes,no
13878,no,yes
13879,yes,yes
13880,yes,no
13881,yes,yes
13882,yes,yes
13883,yes,no
13884,yes,no
13885,yes,yes
13886,yes,no
13887,no,yes
13888,no,yes
13889,yes,yes
13890,yes,yes
13893,no,yes
13895,no,yes
13897,yes,no
13898,yes,no
13899,no,yes
13900,yes,no
13901,yes,no
13902,yes,no
13903,yes,yes
13904,yes,no
13905,yes,no
13908,yes,yes
13909,yes,no
13910,no,yes
13911,yes,yes
13912,yes,yes
13913,no,yes
13914,yes,no
13915,no,yes
13916,no,yes
13917,yes,yes
13918,no,yes
13919,yes,no
13920,yes,yes
13921,yes,no
13922,yes,no
13923,yes,no
13924,yes,no
13925,no,no
13926,yes,yes
13927,yes,yes
13928,yes,no
13929,yes,yes
13930,yes,no
13931,yes,no
13932,yes,yes
13933,yes,yes
13934,yes,yes
13935,yes,no
13936,yes,yes
13937,yes,no
13938,yes,yes
13939,yes,no
13940,yes,no
13943,yes,yes
13944,yes,no
13945,yes,no
13946,yes,yes
13947,yes,no
13949,yes,yes
13950,yes,no
13951,yes,no
13953,yes,no
13954,yes,no
13956,yes,no
13957,yes,no
13958,yes,yes
13959,yes,yes
13960,yes,no
13961,yes,no
13962,yes,no
13963,yes,yes
13964,yes,no
13967,yes,yes
13968,yes,no
13969,yes,no
13970,yes,yes
13971,yes,yes
13972,yes,no
13973,yes,yes
13975,yes,no
13976,yes,no
13977,no,yes
13978,yes,no
13980,no,yes
13981,no,no
13982,yes,no
13983,no,yes
13984,yes,yes
13985,yes,no
13986,yes,no
13987,yes,no
13988,yes,no
13990,yes,no
13991,yes,no
13992,yes,no
13993,yes,no
13994,yes,yes
13995,yes,yes
13996,yes,no
13997,yes,no
13998,yes,no
13999,yes,yes
14000,yes,yes
14002,yes,no
14003,yes,no
14004,yes,no
14005,no,yes
14006,yes,no
14007,no,yes
14008,no,yes
14009,no,yes
14010,yes,no
14011,yes,no
14012,yes,no
14013,yes,yes
14014,no,yes
14015,yes,yes
14016,yes,no
14017,yes,no
14018,yes,no
14019,yes,yes
14020,yes,no
14021,yes,yes
14022,yes,no
14023,no,yes
14024,no,yes
14025,yes,yes
14026,yes,no
14027,yes,no
14028,yes,no
14029,yes,no
14030,yes,no
14031,no,yes
14032,yes,yes
14033,yes,no
14034,no,yes
14035,yes,no
14036,yes,no
14037,yes,yes
14038,yes,no
14039,yes,no
14040,yes,no
14041,yes,yes
14042,yes,yes
14043,yes,no
14044,yes,yes
14045,yes,yes
14047,yes,yes
14048,yes,no
14049,no,yes
14050,no,yes
14051,no,yes
14052,no,yes
14053,no,yes
14054,yes,yes
14055,yes,no
14056,yes,yes
14057,yes,no
14058,yes,no
14059,yes,yes
14060,yes,no
14061,yes,no
14062,yes,yes
14063,yes,no
14064,yes,yes
14065,no,yes
14066,no,yes
14067,no,yes
14068,yes,yes
14069,yes,no
14070,no,no
14071,yes,no
14072,yes,no
14073,yes,no
14074,yes,yes
14075,yes,yes
14076,yes,no
14077,yes,yes
14078,yes,no
14079,yes,no
14081,yes,no
14083,yes,no
14084,yes,no
14085,yes,no
14086,yes,no
14087,no,no
14088,yes,yes
14089,yes,yes
14090,no,yes
14091,yes,no
14092,yes,no
14093,yes,no
14094,yes,no
14095,yes,no
14096,yes,no
14100,yes,yes
14101,no,yes
14102,no,yes
14103,yes,no
14104,yes,no
14105,yes,yes
14106,yes,yes
14107,no,no
14108,yes,no
14109,no,yes
14110,no,yes
14111,yes,yes
14112,yes,yes
14113,yes,no
14114,yes,no
14115,yes,no
14116,yes,yes
14117,yes,no
14119,yes,no
14120,yes,no
14121,yes,yes
14122,yes,yes
14123,yes,yes
14124,no,yes
14125,yes,no
14126,yes,yes
14127,no,yes
14128,no,yes
14129,yes,no
14130,yes,yes
14131,no,yes
14132,yes,no
14133,yes,no
14135,yes,no
14136,no,yes
14137,yes,yes
14138,yes,no
14139,yes,no
14140,yes,yes
14141,yes,no
14142,yes,no
14143,yes,yes
14144,yes,yes
14145,yes,no
14146,yes,yes
14147,no,no
14148,yes,yes
14150,yes,no
14151,yes,no
14152,yes,no
14154,yes,no
14155,yes,no
14156,yes,no
14159,no,no
14160,no,yes
14161,yes,no
14162,yes,no
14163,no,no
14164,no,yes
14165,no,yes
14166,yes,yes
14167,yes,no
14168,yes,no
14169,yes,no
14170,no,yes
14171,yes,no
14173,yes,yes
14174,yes,no
14175,yes,no
14176,yes,yes
14177,yes,no
14178,no,yes
14179,yes,no
14180,yes,no
14181,yes,yes
14182,yes,no
14183,no,yes
14184,no,yes
14185,yes,no
14186,no,no
14187,yes,no
14188,no,yes
14189,yes,no
14190,no,yes
14191,yes,no
14192,yes,no
14196,yes,yes
14197,yes,yes
14198,no,yes
14199,yes,yes
14200,yes,yes
14201,yes,yes
14202,yes,yes
14203,no,yes
14204,yes,no
14205,no,yes
14206,no,yes
14207,no,yes
14208,no,yes
14209,no,yes
14210,no,yes
14211,yes,no
14213,yes,yes
14214,no,no
14215,no,yes
14216,yes,yes
14217,yes,no
14218,yes,no
14219,yes,no
14220,yes,no
14221,yes,no
14222,yes,no
14223,yes,no
14224,yes,no
14225,yes,yes
14226,no,yes
14227,no,yes
14228,yes,no
14229,no,yes
14230,no,no
14231,yes,yes
14232,yes,yes
14233,yes,yes
14234,yes,yes
14235,yes,yes
14236,yes,no
14237,no,yes
14238,yes,no
14239,no,yes
14241,yes,yes
14242,no,yes
14243,yes,yes
14244,yes,no
14245,no,yes
14246,yes,no
14247,yes,yes
14248,yes,no
14249,yes,yes
14250,yes,yes
14251,yes,no
14252,yes,no
14253,yes,no
14254,yes,no
14255,yes,yes
14259,yes,yes
14260,yes,yes
14261,yes,yes
14262,yes,no
14263,no,yes
14264,yes,no
14265,yes,yes
14267,yes,no
14268,yes,no
14269,yes,no
14270,yes,no
14271,yes,yes
14272,yes,yes
14273,no,yes
14274,yes,no
14275,yes,yes
14276,yes,no
14277,yes,yes
14278,yes,no
14279,no,yes
14280,yes,no
14281,no,no
14282,yes,no
14283,yes,no
14284,yes,yes
14285,yes,yes
14286,yes,no
14289,yes,no
14290,yes,no
14291,yes,no
14292,yes,yes
14293,yes,yes
14294,no,yes
14295,no,yes
14296,yes,no
14297,yes,no
14298,yes,no
14299,yes,no
14300,yes,no
14301,no,yes
14302,yes,yes
14303,no,yes
14304,yes,yes
14305,no,yes
14306,yes,no
14307,yes,no
14308,no,no
14309,yes,yes
14311,yes,no
14312,yes,no
14316,yes,no
14317,yes,no
14319,yes,no
14320,yes,no
14321,no,no
14322,yes,no
14323,yes,no
14324,yes,yes
14325,yes,no
14326,yes,yes
14327,no,yes
14328,yes,no
14329,yes,no
14330,no,yes
14331,yes,yes
14332,yes,no
14333,yes,yes
14334,yes,no
14335,yes,no
14336,yes,no
14337,yes,no
14338,yes,no
14339,yes,no
14340,yes,yes
14341,yes,no
14342,yes,yes
14343,yes,no
14344,yes,no
14345,yes,yes
14352,yes,yes
14353,yes,yes
14354,yes,yes
14355,yes,yes
14356,yes,yes
14357,yes,yes
14358,no,yes
14359,yes,yes
14360,yes,no
14361,yes,no
14362,yes,no
14363,yes,yes
14364,yes,no
14365,yes,no
14366,yes,no
14367,yes,yes
14368,yes,no
14369,yes,no
14370,yes,no
14371,yes,yes
14372,yes,no
14373,yes,no
14374,yes,no
14375,yes,no
14376,no,yes
14377,yes,yes
14378,no,yes
14379,yes,no
14380,no,yes
14381,yes,yes
14382,yes,no
14383,no,yes
14384,no,yes
14385,no,yes
14386,yes,no
14387,yes,no
14388,no,yes
14389,no,yes
14390,yes,no
14391,yes,no
14392,yes,yes
14393,yes,yes
14394,yes,no
14395,no,yes
14396,yes,no
14397,yes,no
14398,no,no
14399,yes,no
14400,yes,yes
14401,yes,no
14402,yes,no
14403,no,yes
14404,yes,no
14405,no,yes
14406,yes,no
14407,yes,no
14408,yes,no
14410,yes,yes
14411,yes,yes
14412,no,yes
14413,no,yes
14414,yes,no
14415,no,yes
14416,yes,no
14417,yes,yes
14418,yes,yes
14419,yes,yes
14420,yes,yes
14421,yes,yes
14422,yes,yes
14423,yes,yes
14424,no,yes
14425,no,yes
14426,no,yes
14427,no,yes
14428,yes,no
14429,yes,yes
14430,yes,yes
14431,no,yes
14432,no,yes
14433,no,yes
14434,yes,no
